speaker	vowel	height	back	syllable	duration	male	young	word	freq
11	ae	low	0	DXt	110	0	0	that	7.47420480649612
11	o	mid	1	jX	204	0	0	yknow	6.45990445437753
11	ae	low	0	jX	200	0	0	yeah	6.36647044773144
11	ae	low	0	jX	215	0	0	yeah	6.36647044773144
11	u	high	1	jX	208	0	0	yeah	6.36647044773144
11	i	high	0	jX	120	0	0	yeah	6.36647044773144
11	ae	low	0	jX	181	0	0	yeah	6.36647044773144
11	ae	low	0	jX	123	0	0	yeah	6.36647044773144
11	ae	low	0	jX	263	0	0	yeah	6.36647044773144
11	i	high	0	pX	82	0	0	people	5.17614973257383
11	ae	low	0	hXv	103	0	0	have	6.41345895716736
11	i	high	0	pX	85	0	0	people	5.17614973257383
11	u	high	1	jX	69	0	0	you	7.07496319796604
11	ae	low	0	hXv	111	0	0	have	6.41345895716736
11	ae	low	0	hXd	121	0	0	had	5.56452040732269
11	i	high	0	wX	37	0	0	we	6.10924758276437
11	ae	low	0	hXd	60	0	0	had	5.56452040732269
11	i	high	0	dX	75	0	0	dealing	0
11	i	high	0	rX	56	0	0	really	5.46383180502561
11	o	mid	1	jX	183	0	0	yknow	6.45990445437753
11	ae	low	0	DXt	127	0	0	that	7.47420480649612
11	i	high	0	tX	120	0	0	toledo	0
11	o	mid	1	tX	117	0	0	toledo	0
11	ae	low	0	hXv	86	0	0	have	6.41345895716736
11	ae	low	0	grXnd	85	0	0	grandchildren	1.09861228866811
11	ae	low	0	jX	218	0	0	yeah	6.36647044773144
11	ae	low	0	jX	177	0	0	yeah	6.36647044773144
11	o	mid	1	nX	152	0	0	no	5.22035582507832
11	ae	low	0	hXz	126	0	0	has	4.60517018598809
11	u	high	1	dX	126	0	0	do	5.89715386763674
11	ae	low	0	bXk	227	0	0	back	4.83628190695148
11	u	high	1	dX	170	0	0	do	5.89715386763674
11	ae	low	0	grXnd	102	0	0	grandmother	1.38629436111989
11	o	mid	1	jX	175	0	0	yknow	6.45990445437753
11	i	high	0	Xk	72	0	0	actually	3.66356164612965
11	ae	low	0	DXt	119	0	0	that	7.47420480649612
11	i	high	0	DX	64	0	0	the	7.86403565907245
11	ae	low	0	hX	76	0	0	havenXt	2.77258872223978
11	e	mid	0	X	180	0	0	okay	4.43081679884331
11	ae	low	0	hXv	62	0	0	have	6.41345895716736
11	e	mid	0	X	230	0	0	okay	4.43081679884331
12	u	high	1	jX	82	0	0	you	7.07496319796604
12	u	high	1	fXd	256	0	0	food	1.6094379124341
12	o	mid	1	mXst	90	0	0	most	4.04305126783455
12	i	high	0	DX	88	0	0	the	7.86403565907245
12	ae	low	0	DXt	120	0	0	that	7.47420480649612
12	ae	low	0	DXts	98	0	0	thatXs	6.08221891037645
12	u	high	1	jX	45	0	0	you	7.07496319796604
12	i	high	0	sXn	122	0	0	seen	2.94443897916644
12	e	mid	0	DX	102	0	0	they	6.96790920180188
12	i	high	0	rX	83	0	0	reselling	0
12	i	high	0	rX	159	0	0	reselling	0
12	u	high	1	jX	39	0	0	you	7.07496319796604
12	e	mid	0	brXk	103	0	0	break	2.07944154167984
12	u	high	1	sX	43	0	0	so	6.64509096950564
12	ae	low	0	lXst	250	0	0	last	3.46573590279973
12	e	mid	0	DXd	106	0	0	theyXd	3.04452243772342
12	i	high	0	mX	89	0	0	me	5.53733426701854
12	i	high	0	bX	102	0	0	be	5.89715386763674
12	ae	low	0	fX	210	0	0	family	3.58351893845611
12	u	high	1	hX	101	0	0	who	4.0943445622221
12	i	high	0	SX	74	0	0	she	5.76519110278484
12	o	mid	1	Xn	182	0	0	only	3.89182029811063
12	i	high	0	Xn	69	0	0	only	3.89182029811063
12	u	high	1	jXzd	81	0	0	used	3.87120101090789
12	i	high	0	fXd	138	0	0	feed	1.6094379124341
12	e	mid	0	mXks	110	0	0	makes	2.94443897916644
12	ae	low	0	kXn	293	0	0	can	5.47227067367148
12	ae	low	0	kX	133	0	0	catholic	0
12	ae	low	0	DXt	85	0	0	that	7.47420480649612
12	ae	low	0	DXts	131	0	0	thatXs	6.08221891037645
12	i	high	0	DX	114	0	0	the	7.86403565907245
12	ae	low	0	Xd	215	0	0	advance	0.693147180559945
12	ae	low	0	hXv	68	0	0	have	6.41345895716736
12	ae	low	0	sXk	120	0	0	sacramental	0
12	e	mid	0	lX	133	0	0	laymen	0
12	o	mid	1	pXst	95	0	0	post	0
12	o	mid	1	fXrT	62	0	0	fourth	1.38629436111989
12	o	mid	1	gX	170	0	0	going	4.54329478227
12	ae	low	0	Xf	337	0	0	after	3.29583686600433
12	ae	low	0	DXt	207	0	0	that	7.47420480649612
12	ae	low	0	kXnt	201	0	0	canXt	4.90527477843843
12	ae	low	0	kXn	201	0	0	can	5.47227067367148
12	i	high	0	mXn	185	0	0	mean	6.00388706710654
12	ae	low	0	hXd	95	0	0	had	5.56452040732269
12	i	high	0	spXk	200	0	0	speak	1.38629436111989
12	i	high	0	bX	160	0	0	be	5.89715386763674
13	ae	low	0	jX	233	0	1	yeah	6.36647044773144
13	ae	low	0	jX	78	0	1	yeah	6.36647044773144
13	i	high	0	mXn	153	0	1	mean	6.00388706710654
13	u	high	1	jX	75	0	1	using	0.693147180559945
13	ae	low	0	DXt	99	0	1	that	7.47420480649612
13	ae	low	0	DXt	100	0	1	that	7.47420480649612
13	i	high	0	wX	78	0	1	we	6.10924758276437
13	ae	low	0	bXk	132	0	1	back	4.83628190695148
13	e	mid	0	wXks	66	0	1	wakes	0.693147180559945
13	i	high	0	tX	19	0	1	to	7.51152464839087
13	ae	low	0	DXt	156	0	1	that	7.47420480649612
13	ae	low	0	DXt	147	0	1	that	7.47420480649612
13	i	high	0	mXn	120	0	1	mean	6.00388706710654
13	ae	low	0	DXt	206	0	1	that	7.47420480649612
13	o	mid	1	sX	150	0	1	so	6.64509096950564
13	ae	low	0	mXn	217	0	1	man	3.61091791264422
13	ae	low	0	DXt	221	0	1	that	7.47420480649612
13	o	mid	1	jX	179	0	1	yknow	6.45990445437753
13	i	high	0	mXn	40	0	1	mean	6.00388706710654
13	ae	low	0	DXt	212	0	1	that	7.47420480649612
13	i	high	0	mXn	116	0	1	mean	6.00388706710654
13	ae	low	0	DXt	123	0	1	that	7.47420480649612
13	i	high	0	bX	106	0	1	be	5.89715386763674
13	i	high	0	mX	95	0	1	me	5.53733426701854
13	i	high	0	jX	52	0	1	yknow	6.45990445437753
13	o	mid	1	jX	100	0	1	yknow	6.45990445437753
13	ae	low	0	mXn	266	0	1	man	3.61091791264422
13	e	mid	0	wXz	261	0	1	ways	2.63905732961526
13	i	high	0	wX	80	0	1	we	6.10924758276437
13	ae	low	0	DXt	79	0	1	that	7.47420480649612
13	o	mid	1	Xld	138	0	1	old	3.89182029811063
13	e	mid	0	hXN	36	0	1	hang	1.09861228866811
13	o	mid	1	dXnt	78	0	1	donXt	6.361302477573
13	e	mid	0	DX	94	0	1	they	6.96790920180188
13	e	mid	0	DX	91	0	1	they	6.96790920180188
13	o	mid	1	dX	121	0	1	doses	0
13	ae	low	0	jX	278	0	1	yeah	6.36647044773144
13	ae	low	0	DXts	128	0	1	thatXs	6.08221891037645
13	i	high	0	sXn	80	0	1	seen	2.94443897916644
13	o	mid	1	dXnt	97	0	1	donXt	6.361302477573
13	o	mid	1	nX	184	0	1	know	5.98393628068719
13	i	high	0	hXz	57	0	1	heXs	4.92725368515721
13	i	high	0	mX	49	0	1	maybe	3.36729582998647
13	o	mid	1	fXr	45	0	1	for	6.29710931993394
13	e	mid	0	DX	55	0	1	they	6.96790920180188
13	ae	low	0	hXd	55	0	1	had	5.56452040732269
13	o	mid	1	dXnt	74	0	1	donXt	6.361302477573
13	e	mid	0	DX	86	0	1	they	6.96790920180188
13	e	mid	0	DX	67	0	1	they	6.96790920180188
13	i	high	0	Xn	133	0	1	only	3.89182029811063
13	ae	low	0	DXt	116	0	1	that	7.47420480649612
13	e	mid	0	DX	67	0	1	the	7.86403565907245
13	i	high	0	hX	96	0	1	he	6.00635315960173
13	i	high	0	hX	93	0	1	he	6.00635315960173
13	i	high	0	hXz	223	0	1	heXs	4.92725368515721
13	o	mid	1	smXk	103	0	1	smoke	0.693147180559945
13	u	high	1	jX	37	0	1	you	7.07496319796604
13	i	high	0	hXz	98	0	1	heXs	4.92725368515721
13	i	high	0	hX	65	0	1	he	6.00635315960173
13	ae	low	0	DXts	38	0	1	thatXs	6.08221891037645
13	ae	low	0	DXt	103	0	1	that	7.47420480649612
13	i	high	0	sX	64	0	1	see	5.06259503302697
13	i	high	0	SX	42	0	1	she	5.76519110278484
13	i	high	0	SXz	82	0	1	sheXs	4.58496747867057
13	o	mid	1	pXlz	237	0	1	poles	0
13	i	high	0	hXz	87	0	1	heXs	4.92725368515721
13	ae	low	0	DXt	84	0	1	that	7.47420480649612
13	i	high	0	mX	74	0	1	movie	1.38629436111989
13	ae	low	0	DXt	37	0	1	that	7.47420480649612
13	u	high	1	mX	66	0	1	movie	1.38629436111989
13	i	high	0	mX	93	0	1	movie	1.38629436111989
13	e	mid	0	mXks	79	0	1	makes	2.94443897916644
13	e	mid	0	DX	76	0	1	they	6.96790920180188
13	ae	low	0	DXts	112	0	1	thatXs	6.08221891037645
13	i	high	0	mX	193	0	1	me	5.53733426701854
13	i	high	0	sXmz	69	0	1	seems	3.25809653802148
13	ae	low	0	Xnt	136	0	1	aunt	0.693147180559945
13	e	mid	0	JX	72	0	1	j	0
13	ae	low	0	DXt	75	0	1	that	7.47420480649612
13	o	mid	1	dXnt	84	0	1	donXt	6.361302477573
13	i	high	0	hXz	57	0	1	heXs	4.92725368515721
13	i	high	0	DX	50	0	1	the	7.86403565907245
13	o	mid	1	dXnt	91	0	1	donXt	6.361302477573
13	ae	low	0	DXt	145	0	1	that	7.47420480649612
13	ae	low	0	jX	276	0	1	yeah	6.36647044773144
13	ae	low	0	DXt	142	0	1	that	7.47420480649612
14	o	mid	1	hXm	120	1	0	home	4.00733318523247
14	o	mid	1	hXm	209	1	0	home	4.00733318523247
14	i	high	0	SX	103	1	0	she	5.76519110278484
14	o	mid	1	nX	161	1	0	know	5.98393628068719
14	ae	low	0	DXt	151	1	0	that	7.47420480649612
14	i	high	0	SXz	103	1	0	sheXs	4.58496747867057
14	ae	low	0	jX	250	1	0	yeah	6.36647044773144
14	ae	low	0	drXft	121	1	0	draft	1.09861228866811
14	i	high	0	hX	274	1	0	he	6.00635315960173
14	u	high	1	sXn	262	1	0	soon	1.6094379124341
14	i	high	0	rX	50	1	0	really	5.46383180502561
14	o	mid	1	DXz	149	1	0	those	4.87519732320115
14	ae	low	0	hXd	98	1	0	had	5.56452040732269
14	i	high	0	wX	203	1	0	we	6.10924758276437
14	i	high	0	hX	83	1	0	he	6.00635315960173
14	e	mid	0	rXnJ	250	1	0	range	1.09861228866811
14	i	high	0	sX	81	1	0	see	5.06259503302697
14	i	high	0	wX	206	1	0	we	6.10924758276437
14	i	high	0	wX	104	1	0	we	6.10924758276437
14	o	mid	1	fXr	79	1	0	forward	1.09861228866811
14	u	high	1	jX	46	1	0	you	7.07496319796604
14	i	high	0	wX	64	1	0	we	6.10924758276437
14	e	mid	0	DX	216	1	0	they	6.96790920180188
14	ae	low	0	DXt	109	1	0	that	7.47420480649612
14	o	mid	1	DXz	151	1	0	those	4.87519732320115
14	e	mid	0	DX	72	1	0	they	6.96790920180188
14	i	high	0	wX	55	1	0	we	6.10924758276437
14	u	high	1	hX	209	1	0	who	4.0943445622221
14	i	high	0	wX	194	1	0	we	6.10924758276437
14	u	high	1	TrX	110	1	0	through	3.97029191355212
14	ae	low	0	DXt	115	1	0	that	7.47420480649612
14	ae	low	0	bXk	166	1	0	back	4.83628190695148
14	e	mid	0	DX	113	1	0	they	6.96790920180188
14	o	mid	1	sX	87	1	0	so	6.64509096950564
14	o	mid	1	sX	109	1	0	so	6.64509096950564
14	o	mid	1	dXp	148	1	0	dope	0
14	e	mid	0	DX	102	1	0	they	6.96790920180188
14	o	mid	1	sX	118	1	0	so	6.64509096950564
14	o	mid	1	flXr	129	1	0	floor	1.94591014905531
14	i	high	0	dXp	193	1	0	deep	2.19722457733622
14	i	high	0	wXd	94	1	0	weXd	2.30258509299405
14	i	high	0	hX	139	1	0	he	6.00635315960173
14	u	high	1	jX	79	1	0	you	7.07496319796604
14	i	high	0	hX	272	1	0	he	6.00635315960173
14	e	mid	0	DX	108	1	0	they	6.96790920180188
14	ae	low	0	DXt	116	1	0	that	7.47420480649612
14	i	high	0	sX	92	1	0	see	5.06259503302697
14	e	mid	0	gXnd	180	1	0	gained	0
14	e	mid	0	DX	76	1	0	they	6.96790920180188
14	e	mid	0	DX	100	1	0	they	6.96790920180188
14	o	mid	1	DXz	141	1	0	those	4.87519732320115
14	o	mid	1	DXz	101	1	0	those	4.87519732320115
14	e	mid	0	TXNk	105	1	0	thank	2.56494935746154
14	e	mid	0	pXd	149	1	0	paid	2.07944154167984
14	i	high	0	DXz	209	1	0	these	4.43081679884331
14	u	high	1	tX	185	1	0	too	4.64439089914137
14	o	mid	1	gX	97	1	0	go	5.48063892334199
14	o	mid	1	nX	108	1	0	know	5.98393628068719
14	i	high	0	SX	40	1	0	she	5.76519110278484
14	ae	low	0	DXt	81	1	0	that	7.47420480649612
14	ae	low	0	DXt	298	1	0	that	7.47420480649612
14	o	mid	1	jX	137	1	0	yknow	6.45990445437753
14	i	high	0	hX	60	1	0	he	6.00635315960173
14	e	mid	0	tXk	57	1	0	take	4.70953020131233
14	ae	low	0	plXnt	118	1	0	plant	0
14	i	high	0	DX	127	1	0	the	7.86403565907245
14	e	mid	0	DX	120	1	0	they	6.96790920180188
14	ae	low	0	DXts	194	1	0	thatXs	6.08221891037645
14	i	high	0	DX	169	1	0	the	7.86403565907245
14	o	mid	1	tXld	210	1	0	told	3.40119738166216
14	o	mid	1	tXld	81	1	0	told	3.40119738166216
14	i	high	0	hX	157	1	0	he	6.00635315960173
14	u	high	1	grXps	85	1	0	groups	1.38629436111989
14	i	high	0	SX	60	1	0	she	5.76519110278484
14	i	high	0	SX	73	1	0	she	5.76519110278484
14	ae	low	0	DXt	94	1	0	that	7.47420480649612
14	ae	low	0	pX	172	1	0	paddle	0.693147180559945
14	o	mid	1	tXld	105	1	0	told	3.40119738166216
14	e	mid	0	DX	235	1	0	they	6.96790920180188
14	ae	low	0	DXt	84	1	0	that	7.47420480649612
14	u	high	1	tX	56	1	0	to	7.51152464839087
14	o	mid	1	TrX	108	1	0	throw	2.63905732961526
14	o	mid	1	DXz	137	1	0	those	4.87519732320115
14	i	high	0	hXd	88	1	0	heXd	2.19722457733622
14	e	mid	0	DX	232	1	0	they	6.96790920180188
14	ae	low	0	bXk	161	1	0	back	4.83628190695148
14	ae	low	0	dXd	135	1	0	dad	3.52636052461616
15	i	high	0	bX	66	1	0	be	5.89715386763674
15	i	high	0	DX	147	1	0	the	7.86403565907245
15	i	high	0	DX	242	1	0	the	7.86403565907245
15	ae	low	0	bXk	121	1	0	back	4.83628190695148
15	u	high	1	TrX	66	1	0	through	3.97029191355212
15	u	high	1	wX	45	1	0	we	6.10924758276437
15	i	high	0	wX	31	1	0	we	6.10924758276437
15	ae	low	0	DXts	122	1	0	thatXs	6.08221891037645
15	e	mid	0	DX	86	1	0	they	6.96790920180188
15	e	mid	0	grXt	85	1	0	great	3.29583686600433
15	e	mid	0	plX	101	1	0	play	2.99573227355399
15	o	mid	1	jX	172	1	0	yknow	6.45990445437753
15	e	mid	0	stXt	186	1	0	state	3.36729582998647
15	e	mid	0	DXv	55	1	0	theyXve	3.43398720448515
15	e	mid	0	DX	92	1	0	they	6.96790920180188
15	i	high	0	jX	137	1	0	you	7.07496319796604
15	u	high	1	TrX	64	1	0	through	3.97029191355212
15	e	mid	0	DX	62	1	0	they	6.96790920180188
15	i	high	0	DX	159	1	0	the	7.86403565907245
15	i	high	0	tX	67	1	0	two	4.75359019110636
15	o	mid	1	bXT	96	1	0	both	3.46573590279973
15	ae	low	0	hX	129	1	0	happen	2.56494935746154
15	o	mid	1	bXT	96	1	0	both	3.46573590279973
15	e	mid	0	dX	88	1	0	dating	0.693147180559945
15	o	mid	1	gX	109	1	0	going	4.54329478227
15	u	high	1	TrX	40	1	0	through	3.97029191355212
15	o	mid	1	bXT	137	1	0	both	3.46573590279973
15	e	mid	0	DX	82	1	0	they	6.96790920180188
15	i	high	0	bX	49	1	0	being	4.0943445622221
15	u	high	1	jX	53	1	0	u	2.63905732961526
15	ae	low	0	DXt	91	1	0	that	7.47420480649612
15	u	high	1	stX	115	1	0	stupid	1.09861228866811
15	u	high	1	fXr	98	1	0	for	6.29710931993394
15	o	mid	1	bXT	89	1	0	both	3.46573590279973
15	ae	low	0	DXt	124	1	0	that	7.47420480649612
15	i	high	0	bX	98	1	0	being	4.0943445622221
15	e	mid	0	lXd	93	1	0	laid	0.693147180559945
15	o	mid	1	jX	79	1	0	yknow	6.45990445437753
15	o	mid	1	sX	266	1	0	so	6.64509096950564
15	ae	low	0	bXk	166	1	0	back	4.83628190695148
15	e	mid	0	tXk	55	1	0	take	4.70953020131233
15	i	high	0	rXd	96	1	0	read	3.36729582998647
15	i	high	0	dX	113	1	0	do	5.89715386763674
15	i	high	0	tX	60	1	0	two	4.75359019110636
16	e	mid	0	hXt	107	0	0	hate	2.56494935746154
16	e	mid	0	X	190	0	0	okay	4.43081679884331
16	e	mid	0	sX	53	0	0	say	4.80402104473326
16	u	high	1	gXz	108	0	0	goes	3.71357206670431
16	ae	low	0	DXts	76	0	0	thatXs	6.08221891037645
16	e	mid	0	X	190	0	0	okay	4.43081679884331
16	o	mid	1	wXnt	102	0	0	wonXt	3.40119738166216
16	i	high	0	bX	79	0	0	be	5.89715386763674
16	e	mid	0	brXks	67	0	0	breaks	0
16	ae	low	0	X	132	0	0	olentangy	1.09861228866811
16	i	high	0	X	115	0	0	olentangy	1.09861228866811
16	ae	low	0	JXns	117	0	0	chance	0.693147180559945
16	ae	low	0	hXd	213	0	0	had	5.56452040732269
16	ae	low	0	DXt	129	0	0	that	7.47420480649612
16	o	mid	1	sX	163	0	0	so	6.64509096950564
16	ae	low	0	DXt	108	0	0	that	7.47420480649612
16	ae	low	0	DXts	110	0	0	thatXs	6.08221891037645
16	ae	low	0	DXt	147	0	0	that	7.47420480649612
16	o	mid	1	sX	138	0	0	so	6.64509096950564
16	ae	low	0	DXt	231	0	0	that	7.47420480649612
16	e	mid	0	kXm	99	0	0	came	3.2188758248682
16	e	mid	0	DX	126	0	0	they	6.96790920180188
16	o	mid	1	sX	250	0	0	so	6.64509096950564
16	ae	low	0	jX	164	0	0	yeah	6.36647044773144
16	o	mid	1	sX	218	0	0	so	6.64509096950564
16	ae	low	0	hXv	342	0	0	have	6.41345895716736
16	e	mid	0	stX	137	0	0	stay	3.04452243772342
16	o	mid	1	klXz	85	0	0	close	1.79175946922805
16	u	high	1	nX	176	0	0	new	2.99573227355399
16	ae	low	0	grXnd	127	0	0	grandma	0.693147180559945
16	ae	low	0	TXNks	131	0	0	thanks	1.09861228866811
16	o	mid	1	dXnt	79	0	0	donXt	6.361302477573
16	i	high	0	fXl	81	0	0	feel	4.39444915467244
16	ae	low	0	grXnd	109	0	0	grandma	0.693147180559945
16	ae	low	0	hXv	51	0	0	have	6.41345895716736
16	u	high	1	tX	34	0	0	to	7.51152464839087
16	i	high	0	bX	68	0	0	be	5.89715386763674
16	ae	low	0	DXts	100	0	0	thatXs	6.08221891037645
16	ae	low	0	DXts	87	0	0	thatXs	6.08221891037645
16	ae	low	0	jX	186	0	0	yeah	6.36647044773144
16	o	mid	1	nX	254	0	0	no	5.22035582507832
16	i	high	0	wXk	176	0	0	week	3.3322045101752
16	ae	low	0	hXz	70	0	0	has	4.60517018598809
16	ae	low	0	hXz	82	0	0	has	4.60517018598809
16	u	high	1	tX	235	0	0	too	4.64439089914137
16	o	mid	1	sX	223	0	0	so	6.64509096950564
16	i	high	0	SXz	48	0	0	sheXs	4.58496747867057
16	o	mid	1	sX	204	0	0	so	6.64509096950564
16	i	high	0	SXz	82	0	0	sheXs	4.58496747867057
16	ae	low	0	DXt	294	0	0	that	7.47420480649612
16	o	mid	1	hXl	144	0	0	whole	4.06044301054642
16	i	high	0	sXmz	91	0	0	seems	3.25809653802148
16	o	mid	1	gX	110	0	0	go	5.48063892334199
16	u	high	1	jX	48	0	0	you	7.07496319796604
16	e	mid	0	wXt	98	0	0	wait	2.94443897916644
16	o	mid	1	dXnt	96	0	0	donXt	6.361302477573
16	o	mid	1	gX	74	0	0	go	5.48063892334199
16	ae	low	0	DXt	116	0	0	that	7.47420480649612
16	e	mid	0	JXnJd	138	0	0	changed	2.484906649788
16	o	mid	1	sX	67	0	0	so	6.64509096950564
16	ae	low	0	DXts	118	0	0	thatXs	6.08221891037645
16	i	high	0	TrX	72	0	0	three	4.47733681447821
16	ae	low	0	DXt	181	0	0	that	7.47420480649612
16	i	high	0	lXvz	121	0	0	leaves	1.38629436111989
16	u	high	1	tX	55	0	0	too	4.64439089914137
16	o	mid	1	dXnt	127	0	0	donXt	6.361302477573
16	o	mid	1	dXnt	112	0	0	donXt	6.361302477573
16	o	mid	1	nX	161	0	0	know	5.98393628068719
16	e	mid	0	mXn	144	0	0	main	2.30258509299405
16	o	mid	1	gX	91	0	0	going	4.54329478227
16	o	mid	1	dXnt	93	0	0	donXt	6.361302477573
16	o	mid	1	nX	149	0	0	know	5.98393628068719
16	ae	low	0	DXt	263	0	0	that	7.47420480649612
16	ae	low	0	DXts	84	0	0	thatXs	6.08221891037645
16	i	high	0	bX	83	0	0	be	5.89715386763674
16	ae	low	0	bXd	248	0	0	bad	3.93182563272433
16	i	high	0	DX	50	0	0	the	7.86403565907245
16	o	mid	1	nX	171	0	0	no	5.22035582507832
16	i	high	0	DX	52	0	0	the	7.86403565907245
16	e	mid	0	dX	241	0	0	day	4.07753744390572
16	i	high	0	strXt	67	0	0	street	2.30258509299405
16	i	high	0	XJ	84	0	0	each	3.25809653802148
16	u	high	1	jX	38	0	0	you	7.07496319796604
16	i	high	0	rXd	96	0	0	read	3.36729582998647
16	i	high	0	sXmz	86	0	0	seems	3.25809653802148
16	o	mid	1	sX	79	0	0	so	6.64509096950564
16	ae	low	0	DXt	130	0	0	that	7.47420480649612
16	e	mid	0	DX	154	0	0	they	6.96790920180188
16	ae	low	0	DXt	127	0	0	that	7.47420480649612
16	o	mid	1	sX	192	0	0	so	6.64509096950564
16	ae	low	0	jX	144	0	0	yeah	6.36647044773144
16	o	mid	1	gX	67	0	0	go	5.48063892334199
16	e	mid	0	mXk	76	0	0	make	4.45434729625351
16	o	mid	1	wXnt	88	0	0	wonXt	3.40119738166216
16	i	high	0	bX	117	0	0	be	5.89715386763674
16	ae	low	0	hXz	250	0	0	has	4.60517018598809
16	o	mid	1	grXT	72	0	0	growth	1.09861228866811
16	o	mid	1	sX	209	0	0	so	6.64509096950564
16	i	high	0	bX	54	0	0	be	5.89715386763674
16	ae	low	0	hXv	89	0	0	have	6.41345895716736
16	ae	low	0	hXv	91	0	0	have	6.41345895716736
16	e	mid	0	spXs	210	0	0	space	2.484906649788
16	o	mid	1	sX	286	0	0	so	6.64509096950564
16	ae	low	0	lXst	151	0	0	last	3.46573590279973
16	u	high	1	jX	39	0	0	you	7.07496319796604
16	i	high	0	mXn	79	0	0	mean	6.00388706710654
16	ae	low	0	jX	283	0	0	yeah	6.36647044773144
16	i	high	0	bX	61	0	0	be	5.89715386763674
16	i	high	0	mXn	89	0	0	mean	6.00388706710654
16	o	mid	1	mXst	117	0	0	most	4.04305126783455
16	i	high	0	mXn	81	0	0	mean	6.00388706710654
16	u	high	1	jX	145	0	0	you	7.07496319796604
16	i	high	0	sXmz	50	0	0	seems	3.25809653802148
16	u	high	1	jX	35	0	0	you	7.07496319796604
16	u	high	1	TrX	115	0	0	through	3.97029191355212
16	u	high	1	tX	83	0	0	two	4.75359019110636
16	o	mid	1	dXnt	74	0	0	donXt	6.361302477573
16	ae	low	0	DXt	125	0	0	that	7.47420480649612
16	e	mid	0	DX	86	0	0	they	6.96790920180188
16	e	mid	0	mXd	89	0	0	made	3.17805383034795
16	ae	low	0	DXt	84	0	0	that	7.47420480649612
16	i	high	0	bX	84	0	0	be	5.89715386763674
16	o	mid	1	rXd	175	0	0	road	2.39789527279837
16	ae	low	0	hXv	73	0	0	have	6.41345895716736
16	u	high	1	jX	64	0	0	you	7.07496319796604
16	i	high	0	bX	80	0	0	be	5.89715386763674
16	u	high	1	tX	72	0	0	too	4.64439089914137
16	ae	low	0	jX	137	0	0	yeah	6.36647044773144
16	ae	low	0	DXt	225	0	0	that	7.47420480649612
16	o	mid	1	nX	244	0	0	know	5.98393628068719
16	o	mid	1	dXnt	147	0	0	donXt	6.361302477573
16	i	high	0	nXd	220	0	0	need	4.11087386417331
16	i	high	0	sX	120	0	0	see	5.06259503302697
16	o	mid	1	bXT	241	0	0	both	3.46573590279973
16	ae	low	0	hXv	69	0	0	have	6.41345895716736
16	o	mid	1	bXT	124	0	0	both	3.46573590279973
16	i	high	0	mXn	64	0	0	mean	6.00388706710654
16	o	mid	1	gX	156	0	0	go	5.48063892334199
16	u	high	1	tX	50	0	0	to	7.51152464839087
16	e	mid	0	DX	72	0	0	they	6.96790920180188
16	e	mid	0	tXk	80	0	0	take	4.70953020131233
16	o	mid	1	sX	149	0	0	so	6.64509096950564
16	ae	low	0	jX	235	0	0	yeah	6.36647044773144
16	u	high	1	mXv	147	0	0	move	2.99573227355399
16	ae	low	0	hXd	95	0	0	had	5.56452040732269
16	i	high	0	mX	111	0	0	me	5.53733426701854
16	i	high	0	wX	40	0	0	we	6.10924758276437
16	i	high	0	nXd	83	0	0	need	4.11087386417331
16	u	high	1	mXv	233	0	0	move	2.99573227355399
16	o	mid	1	sX	117	0	0	so	6.64509096950564
16	i	high	0	wX	97	0	0	we	6.10924758276437
16	ae	low	0	DXt	107	0	0	that	7.47420480649612
16	e	mid	0	wX	293	0	0	way	4.90527477843843
16	ae	low	0	lXnd	250	0	0	land	2.07944154167984
16	ae	low	0	lXnd	213	0	0	land	2.07944154167984
16	i	high	0	bX	99	0	0	be	5.89715386763674
16	i	high	0	wX	76	0	0	we	6.10924758276437
16	o	mid	1	gX	97	0	0	go	5.48063892334199
16	e	mid	0	plXs	90	0	0	place	3.40119738166216
16	ae	low	0	lXnd	245	0	0	land	2.07944154167984
16	ae	low	0	jX	216	0	0	yeah	6.36647044773144
16	ae	low	0	DXt	103	0	0	that	7.47420480649612
16	ae	low	0	jX	57	0	0	yeah	6.36647044773144
16	i	high	0	wX	46	0	0	we	6.10924758276437
16	i	high	0	wXd	76	0	0	weXd	2.30258509299405
16	i	high	0	bX	45	0	0	be	5.89715386763674
16	o	mid	1	mXst	89	0	0	most	4.04305126783455
16	o	mid	1	sX	80	0	0	so	6.64509096950564
16	e	mid	0	sX	91	0	0	say	4.80402104473326
16	ae	low	0	DXt	187	0	0	that	7.47420480649612
16	i	high	0	wXd	81	0	0	weXd	2.30258509299405
16	ae	low	0	DXt	110	0	0	that	7.47420480649612
16	u	high	1	tX	145	0	0	too	4.64439089914137
16	e	mid	0	spXs	125	0	0	space	2.484906649788
16	o	mid	1	nX	90	0	0	no	5.22035582507832
16	i	high	0	wX	62	0	0	we	6.10924758276437
16	i	high	0	hXz	64	0	0	heXs	4.92725368515721
16	o	mid	1	sX	177	0	0	so	6.64509096950564
16	i	high	0	wX	114	0	0	we	6.10924758276437
16	i	high	0	hXz	47	0	0	heXs	4.92725368515721
16	o	mid	1	dXnt	96	0	0	donXt	6.361302477573
16	o	mid	1	nX	111	0	0	know	5.98393628068719
16	ae	low	0	DXt	161	0	0	that	7.47420480649612
16	o	mid	1	hXmz	188	0	0	homes	1.09861228866811
